gene_id,C4.gene_counts,C5.gene_counts,C7.gene_counts,T10.gene_counts,T11.gene_counts,T8.gene_counts
ENSMUSG00000104170,0,0,0,1,3,5
ENSMUSG00000087782,0,5,0,0,0,0
ENSMUSG00000101731,1,1,0,4,0,1
ENSMUSG00000103085,2,4,2,3,8,9
ENSMUSG00000084505,0,0,0,0,0,0
ENSMUSG00000102664,2,8,0,5,1,8
ENSMUSG00000101476,1,0,0,6,0,4
ENSMUSG00000101171,0,0,0,0,0,0
ENSMUSG00000026496,17882,15135,19268,13010,17762,14460
ENSMUSG00000025935,3425,3187,3201,3054,4279,3160
ENSMUSG00000025937,251,265,200,226,353,276
ENSMUSG00000102982,13,11,1,12,1,15
ENSMUSG00000067813,0,0,2,0,0,1
ENSMUSG00000077368,0,0,0,0,0,0
ENSMUSG00000097711,72,33,59,28,50,49
ENSMUSG00000102166,0,0,0,0,0,0
ENSMUSG00002075174,0,0,0,0,0,0
ENSMUSG00000104209,0,0,0,0,0,0
ENSMUSG00000101523,15,8,11,19,13,12
ENSMUSG00000026596,3971,3663,2514,3375,4982,3739
ENSMUSG00000104293,31,20,3,26,12,16
ENSMUSG00000026219,8937,8078,5936,7438,10265,8366
ENSMUSG00000103505,1,0,0,0,2,0
ENSMUSG00000104503,24,3,1,18,8,13
ENSMUSG00000073633,9,7,12,9,13,15
ENSMUSG00000026220,0,0,0,0,0,0
ENSMUSG00000118590,34,61,68,71,92,102
ENSMUSG00000099693,7,5,3,4,1,6
ENSMUSG00000026104,1016,947,938,893,1366,1381
ENSMUSG00000026383,93,76,73,85,152,119
ENSMUSG00000099569,0,0,1,0,3,1
ENSMUSG00000102687,0,0,0,0,0,0
ENSMUSG00000060519,1457,1395,1825,1385,1694,1570
ENSMUSG00000060743,18195,16960,23553,16083,21478,17220
ENSMUSG00000073485,27,20,29,21,18,18
ENSMUSG00000084558,0,0,0,0,4,0
ENSMUSG00000038806,1415,1063,987,1424,1390,1148
ENSMUSG00000052477,268,274,329,280,436,397
ENSMUSG00000103979,13,5,4,18,4,4
ENSMUSG00000064281,6,8,4,12,10,11
ENSMUSG00002076475,0,0,0,0,0,0
ENSMUSG00000118640,38,66,25,47,76,33
ENSMUSG00000104251,6,8,6,1,0,8
ENSMUSG00000061852,71,73,37,37,93,42
ENSMUSG00000089976,7,13,1,15,24,25
ENSMUSG00000033557,1957,1782,1888,1856,2683,2236
ENSMUSG00000102961,0,0,0,0,0,0
ENSMUSG00000046057,2,1,2,3,2,1
ENSMUSG00000101279,188,198,151,165,240,216
ENSMUSG00000066652,15,6,17,12,1,21
ENSMUSG00000025932,588,503,344,473,558,297
ENSMUSG00002075819,1,3,0,5,4,2
ENSMUSG00000102588,3,1,0,0,0,0
ENSMUSG00000054493,0,0,0,0,0,0
ENSMUSG00000089844,277,311,281,323,446,335
ENSMUSG00000073631,10,17,9,15,5,19
ENSMUSG00000026520,1389,1292,1568,1153,1663,1762
ENSMUSG00000025930,1,0,0,0,0,0
ENSMUSG00000103492,0,0,0,0,0,0
ENSMUSG00000081201,1,0,0,0,0,1
ENSMUSG00000038793,177,144,206,126,217,274
ENSMUSG00000082193,3,1,1,2,3,4
ENSMUSG00000090128,2,1,3,0,6,0
ENSMUSG00000090186,4,7,12,0,1,1
ENSMUSG00000089716,36,33,29,35,53,53
ENSMUSG00000079457,61,80,97,95,110,89
ENSMUSG00000090252,1,6,0,3,0,7
ENSMUSG00000026384,953,920,473,954,1217,825
ENSMUSG00000091876,1,1,0,0,1,0
ENSMUSG00000103146,2,3,6,2,6,1
ENSMUSG00000100436,0,0,0,0,0,0
ENSMUSG00000091199,19,7,4,11,21,35
ENSMUSG00000090277,0,0,0,0,0,0
ENSMUSG00000100042,0,0,0,0,0,0
ENSMUSG00000089652,12,10,6,6,4,9
ENSMUSG00000100636,1,2,0,0,0,0
ENSMUSG00000089937,0,3,1,2,3,3
ENSMUSG00000101224,0,0,0,0,0,0
ENSMUSG00000118591,19,44,25,28,41,35
ENSMUSG00000036975,87,55,135,36,92,75
ENSMUSG00000101751,2,7,11,28,22,12
ENSMUSG00000089714,15,22,20,16,50,37
ENSMUSG00000118607,96,138,99,111,193,182
ENSMUSG00000118632,1,0,0,0,0,0
ENSMUSG00000094127,0,0,0,0,0,0
ENSMUSG00000032769,1,0,1,0,1,0
ENSMUSG00000088159,0,0,0,0,0,0
ENSMUSG00000073737,7,5,9,4,1,7
ENSMUSG00000092083,0,0,0,0,0,0
ENSMUSG00000102937,0,0,0,0,0,0
ENSMUSG00000104149,0,0,0,0,0,0
ENSMUSG00000088829,0,0,0,0,0,0
ENSMUSG00000026519,2408,1868,2352,1728,2493,2344
ENSMUSG00000085563,15,12,1,16,3,14
ENSMUSG00000103930,1,1,0,0,0,0
ENSMUSG00000036962,0,0,0,0,0,0
ENSMUSG00000092245,0,0,0,0,0,0
ENSMUSG00000070034,4817,4641,4405,3913,5202,4693
ENSMUSG00000090103,135,102,66,136,113,140
ENSMUSG00000026387,0,0,0,0,0,0
ENSMUSG00000038776,500,500,732,398,684,459
ENSMUSG00000050777,0,0,0,0,0,0
ENSMUSG00000103516,0,0,0,0,0,0
ENSMUSG00000102858,0,0,0,0,0,0
ENSMUSG00000038768,0,0,0,0,0,0
ENSMUSG00000104390,0,0,0,0,0,0
ENSMUSG00000103328,0,0,0,0,0,0
ENSMUSG00000102219,0,0,0,0,0,0
ENSMUSG00000070031,5203,4900,4643,4456,6154,5096
ENSMUSG00000073628,56,67,37,63,57,78
ENSMUSG00000090246,246,264,61,224,193,233
ENSMUSG00000026516,1364,1154,951,1155,1485,1380
ENSMUSG00000103178,0,0,0,0,0,0
ENSMUSG00000062169,232,215,238,207,253,213
ENSMUSG00000026103,2745,2440,1546,2794,3385,2636
ENSMUSG00000099648,0,0,0,0,0,0
ENSMUSG00000065192,0,0,0,0,0,0
ENSMUSG00000002881,1285,1224,922,1124,1575,1084
ENSMUSG00000097833,12,4,2,4,5,0
ENSMUSG00000101501,3,0,1,6,0,0
ENSMUSG00000100120,0,0,0,0,4,0
ENSMUSG00000099878,0,1,0,0,0,0
ENSMUSG00000100007,3,7,0,4,6,6
ENSMUSG00000058665,0,0,0,0,1,0
ENSMUSG00000099957,0,0,0,0,0,0
ENSMUSG00000101700,0,0,0,0,0,0
ENSMUSG00000104332,0,0,1,0,0,0
ENSMUSG00000043015,1329,1286,748,1054,1401,1265
ENSMUSG00000103630,6,0,5,2,0,8
ENSMUSG00000038733,7315,6929,4803,5237,6725,5186
ENSMUSG00000003721,304,306,256,259,316,379
ENSMUSG00000104253,3,2,9,5,1,6
ENSMUSG00000054135,9,6,1,4,5,5
ENSMUSG00000101791,0,0,0,0,0,0
ENSMUSG00000081214,1,2,4,1,1,2
ENSMUSG00000103260,0,1,0,0,1,0
ENSMUSG00000041439,303,262,227,245,302,345
ENSMUSG00000100302,0,0,0,0,0,0
ENSMUSG00000100230,0,0,0,0,0,0
ENSMUSG00000026514,0,0,0,0,0,0
ENSMUSG00000102276,0,0,0,0,0,0
ENSMUSG00000089888,0,0,0,0,0,0
ENSMUSG00000089927,0,0,0,0,0,0
ENSMUSG00000026102,925,948,572,658,1001,911
ENSMUSG00000050625,0,0,0,0,0,0
ENSMUSG00000041426,155,160,114,133,246,160
ENSMUSG00000089802,1,0,0,0,0,0
ENSMUSG00000026339,841,891,665,736,1125,909
ENSMUSG00000085857,2,1,0,8,0,1
ENSMUSG00000083582,0,0,0,0,0,0
ENSMUSG00000050534,0,0,0,0,0,0
ENSMUSG00000081130,0,0,0,0,0,0
ENSMUSG00000043629,3,2,3,20,3,0
ENSMUSG00000026100,0,0,0,0,0,0
ENSMUSG00000047369,224,141,60,196,184,181
ENSMUSG00000001674,1400,1219,1490,1281,1782,1448
ENSMUSG00000103100,0,0,0,0,0,0
ENSMUSG00000064970,0,0,0,0,0,0
ENSMUSG00000102006,0,0,0,0,0,0
ENSMUSG00000102488,0,0,0,0,0,0
ENSMUSG00000083584,0,0,0,0,0,0
ENSMUSG00000100913,0,0,0,0,0,0
ENSMUSG00002076253,0,0,0,0,0,0
ENSMUSG00000099960,0,0,0,0,0,0
ENSMUSG00000089274,0,0,0,0,0,0
ENSMUSG00000103263,0,0,0,0,0,0
ENSMUSG00000089190,0,0,0,0,0,0
ENSMUSG00000099451,0,0,0,0,0,0
ENSMUSG00000104180,0,0,0,0,0,0
ENSMUSG00000100762,0,0,0,0,0,0
ENSMUSG00000026222,5481,5679,4914,5078,6610,5185
ENSMUSG00000100405,0,0,0,0,0,0
ENSMUSG00000100525,0,0,0,0,0,0
ENSMUSG00000101495,0,0,0,0,0,0
ENSMUSG00002075189,0,0,0,0,0,0
ENSMUSG00000004880,8353,6962,7035,6550,9666,7755
ENSMUSG00002075457,3,1,0,2,0,0
ENSMUSG00000056699,4,2,0,4,14,0
ENSMUSG00000052760,4077,4148,2442,3249,3915,3794
ENSMUSG00000098634,0,0,0,0,0,0
ENSMUSG00002076791,0,0,0,0,0,0
ENSMUSG00000100217,0,0,0,0,0,0
ENSMUSG00002075989,0,0,0,0,0,0
ENSMUSG00000036707,3819,3312,2703,3467,4209,3256
ENSMUSG00000026223,610,337,639,564,501,510
ENSMUSG00000026224,0,0,1,3,3,0
ENSMUSG00000099767,2,2,3,0,6,1
ENSMUSG00000049608,32,37,34,37,48,74
ENSMUSG00000036815,0,0,0,0,0,0
ENSMUSG00000102801,0,0,0,0,0,0
ENSMUSG00000102681,0,0,0,0,0,0
ENSMUSG00000077472,0,0,0,0,0,0
ENSMUSG00000104410,0,0,0,0,0,0
ENSMUSG00000102521,0,0,0,0,0,0
ENSMUSG00000104205,0,0,0,0,0,0
ENSMUSG00000102902,0,0,0,0,0,0
ENSMUSG00000101985,0,0,0,0,0,0
ENSMUSG00000101994,0,0,0,0,0,0
ENSMUSG00000102940,0,0,0,0,0,0
ENSMUSG00000103914,0,0,0,0,0,0
ENSMUSG00000065340,0,0,0,0,0,0
ENSMUSG00000101006,0,0,0,0,0,0
ENSMUSG00000102240,0,0,0,0,0,0
ENSMUSG00000099574,0,0,0,0,0,0
ENSMUSG00000025939,373,463,258,428,461,439
ENSMUSG00000102457,22,10,15,5,6,6
ENSMUSG00000096141,0,0,1,0,0,0
ENSMUSG00000026094,12139,8145,7751,12346,11448,7732
ENSMUSG00000102405,1,3,0,0,0,0
ENSMUSG00000026341,25837,24801,28297,23271,32490,24559
ENSMUSG00000102063,1,5,4,0,3,0
ENSMUSG00000079658,653,519,496,563,657,614
ENSMUSG00000097744,0,0,0,0,0,0
ENSMUSG00000100959,0,0,0,0,0,0
ENSMUSG00000026342,56,38,55,37,43,27
ENSMUSG00000025940,279,272,275,166,378,212
ENSMUSG00000101015,0,0,0,0,0,0
ENSMUSG00000026343,0,0,0,0,0,0
ENSMUSG00000025779,39,30,15,26,80,44
ENSMUSG00000100093,0,1,0,0,1,0
ENSMUSG00000091020,0,0,0,0,1,0
ENSMUSG00000026344,0,0,0,0,0,0
ENSMUSG00000101640,0,1,0,0,0,1
ENSMUSG00000104133,0,0,0,0,0,0
ENSMUSG00000042686,1,0,0,3,0,6
ENSMUSG00000100110,0,0,0,0,0,0
ENSMUSG00000025777,0,1,0,0,0,0
ENSMUSG00000099899,0,0,0,0,0,0
ENSMUSG00000100272,0,0,0,0,0,0
ENSMUSG00000100398,0,0,0,0,0,0
ENSMUSG00000101589,0,2,0,1,0,0
ENSMUSG00000102048,0,0,0,0,0,0
ENSMUSG00000089534,0,0,0,0,0,0
ENSMUSG00000042807,32,52,25,32,45,63
ENSMUSG00000067780,0,0,0,0,0,0
ENSMUSG00000100053,0,0,0,0,0,0
ENSMUSG00000098443,0,0,0,0,0,0
ENSMUSG00000087949,0,0,0,0,0,0
ENSMUSG00000102868,0,0,0,0,0,0
ENSMUSG00000119657,0,0,0,0,0,0
ENSMUSG00000085125,0,0,0,0,0,0
ENSMUSG00000025776,0,0,0,0,0,0
ENSMUSG00000099895,0,0,0,0,0,0
ENSMUSG00000100554,0,0,0,0,0,0
ENSMUSG00000099473,0,0,0,0,0,0
ENSMUSG00000099591,0,0,0,0,0,0
ENSMUSG00000109887,0,0,0,0,0,0
ENSMUSG00000102001,0,0,0,0,0,0
ENSMUSG00000101717,0,0,0,0,0,0
ENSMUSG00000025983,5,3,3,2,0,0
ENSMUSG00000025774,0,0,0,0,0,0
ENSMUSG00000070977,0,0,0,0,0,0
ENSMUSG00000073735,0,0,0,0,0,0
ENSMUSG00000041303,336,303,256,383,460,339
ENSMUSG00000109809,0,0,0,4,0,0
ENSMUSG00000049690,0,0,0,0,0,0
ENSMUSG00000067773,0,0,0,0,0,0
ENSMUSG00000101685,0,0,0,0,0,0
ENSMUSG00000101306,0,0,0,0,0,0
ENSMUSG00000104519,0,0,0,0,0,0
ENSMUSG00000088800,0,0,0,0,0,0
ENSMUSG00000102723,0,0,0,0,0,0
ENSMUSG00000101644,0,0,0,0,0,0
ENSMUSG00000103824,0,0,0,0,0,0
ENSMUSG00000099433,0,0,0,0,0,0
ENSMUSG00000101600,0,0,0,0,0,0
ENSMUSG00000089787,0,0,0,0,0,0
ENSMUSG00000022995,19,13,4,22,14,18
ENSMUSG00000101385,0,0,0,0,0,0
ENSMUSG00000103722,0,2,0,0,0,0
ENSMUSG00000103317,1,0,0,0,0,0
ENSMUSG00000102950,0,0,0,0,0,0
ENSMUSG00000042596,0,0,0,0,0,0
ENSMUSG00000102760,0,0,0,0,0,0
ENSMUSG00000100720,0,0,3,0,2,3
ENSMUSG00000073678,1348,1408,770,1598,1612,1356
ENSMUSG00000103379,0,0,0,0,0,0
ENSMUSG00000104136,10,4,0,15,22,12
ENSMUSG00000101130,0,0,0,0,0,0
ENSMUSG00000026511,1450,1134,1439,1070,1577,1251
ENSMUSG00000103018,0,0,0,0,0,0
ENSMUSG00000091013,0,0,0,0,0,0
ENSMUSG00000036155,569,473,478,475,704,498
ENSMUSG00000104039,3,0,0,0,3,0
ENSMUSG00000038633,743,611,891,795,901,619
ENSMUSG00000104378,0,0,0,5,7,0
ENSMUSG00000099471,22,17,26,2,11,15
ENSMUSG00000106307,0,0,0,0,0,0
ENSMUSG00002075922,0,0,0,0,0,0
ENSMUSG00000065687,0,0,0,0,0,0
ENSMUSG00000103390,0,0,0,0,0,0
ENSMUSG00000026594,6669,5643,3859,5499,6329,5523
ENSMUSG00000025927,0,0,0,0,0,0
ENSMUSG00000100538,0,0,0,0,0,0
ENSMUSG00000101117,0,0,0,0,0,0
ENSMUSG00000100204,0,0,0,0,0,0
ENSMUSG00002076883,0,0,0,0,0,0
ENSMUSG00000102597,0,0,0,0,0,0
ENSMUSG00000101964,63,19,4,46,39,42
ENSMUSG00000047539,481,535,518,417,659,540
ENSMUSG00000097260,0,5,0,0,0,0
ENSMUSG00000073482,0,6,3,0,0,0
ENSMUSG00000033544,72,32,7,76,26,40
ENSMUSG00000103303,137,72,19,113,73,76
ENSMUSG00000102960,8,10,1,12,11,10
ENSMUSG00000101905,36,28,34,6,18,18
ENSMUSG00000101768,2,0,4,6,0,4
ENSMUSG00000103325,0,1,0,0,0,6
ENSMUSG00000026347,56,54,59,67,71,54
ENSMUSG00000026348,2,1,0,0,0,0
ENSMUSG00000102014,2,0,0,0,1,0
ENSMUSG00000026510,486,398,303,356,483,348
ENSMUSG00000043760,0,0,0,0,0,0
ENSMUSG00000091806,0,0,0,0,0,0
ENSMUSG00000101853,0,0,0,0,0,0
ENSMUSG00000104095,0,0,0,0,0,0
ENSMUSG00000089914,0,0,0,0,0,0
ENSMUSG00000090142,0,0,0,0,0,0
ENSMUSG00000070175,0,0,0,0,0,0
ENSMUSG00000099906,0,0,0,0,0,0
ENSMUSG00000065559,0,0,0,0,0,0
ENSMUSG00000065480,0,0,0,0,0,0
ENSMUSG00000025929,0,0,0,0,0,0
ENSMUSG00000026349,3655,3538,1440,3134,4076,3576
ENSMUSG00000041872,1,2,1,4,5,1
ENSMUSG00000052331,4249,3844,2615,3615,4944,3553
ENSMUSG00000026234,15038,11972,8791,12580,16378,12892
ENSMUSG00000101674,7,4,4,8,0,19
ENSMUSG00000102503,4,11,7,10,18,11
ENSMUSG00000064837,0,0,0,0,0,0
ENSMUSG00002075552,2,0,0,0,4,0
ENSMUSG00000104627,0,0,0,0,0,0
ENSMUSG00000102642,7,7,0,1,5,6
ENSMUSG00002076827,0,0,0,0,0,0
ENSMUSG00000064823,0,0,0,0,0,3
ENSMUSG00000073627,151,174,108,95,192,162
ENSMUSG00000026509,453,358,339,270,411,368
ENSMUSG00000110510,0,0,0,0,0,0
ENSMUSG00000102234,0,0,0,0,0,0
ENSMUSG00000104415,0,3,0,3,3,0
ENSMUSG00000026237,1,3,1,0,0,0
ENSMUSG00000036574,0,0,0,0,0,0
ENSMUSG00000101328,2,0,0,0,0,0
ENSMUSG00000051590,431,454,232,380,406,394
ENSMUSG00000041859,11206,7928,11939,7993,11781,10541
ENSMUSG00000099714,0,0,0,0,0,0
ENSMUSG00000102121,0,0,0,0,0,0
ENSMUSG00000088858,0,0,0,0,0,0
ENSMUSG00000097934,0,0,0,0,0,0
ENSMUSG00000026592,0,0,0,0,0,0
ENSMUSG00000109913,0,0,0,0,0,0
ENSMUSG00000025982,17871,14951,11038,14752,18967,15724
ENSMUSG00000103030,1,1,3,0,4,0
ENSMUSG00000026238,24511,18225,21687,16781,24865,23277
ENSMUSG00000025931,5,14,4,8,6,8
ENSMUSG00000077314,0,0,0,0,0,0
ENSMUSG00000100929,0,0,0,0,0,0
ENSMUSG00000041809,3,13,1,19,1,2
ENSMUSG00000026239,316,318,432,201,396,377
ENSMUSG00000102927,3,1,0,0,0,1
ENSMUSG00000025981,245,191,204,399,303,191
ENSMUSG00000101122,34,19,10,47,43,24
ENSMUSG00000041779,911,939,631,903,1080,949
ENSMUSG00000099971,0,0,0,0,2,0
ENSMUSG00000100819,0,0,0,0,0,0
ENSMUSG00000036104,1640,1551,1275,1387,1868,1566
ENSMUSG00000025933,4,8,12,1,8,7
ENSMUSG00000102633,0,0,0,0,0,0
ENSMUSG00000026240,510,419,507,324,572,424
ENSMUSG00002075077,0,0,0,0,0,0
ENSMUSG00000103609,0,0,0,0,0,0
ENSMUSG00000070565,30,26,15,14,35,35
ENSMUSG00000026241,1,1,2,0,0,0
ENSMUSG00000102326,0,0,0,0,0,0
ENSMUSG00000102391,0,0,0,0,0,0
ENSMUSG00000087632,0,0,0,0,0,0
ENSMUSG00000103808,0,0,0,0,0,0
ENSMUSG00000025980,3501,2891,2735,3154,4340,3530
ENSMUSG00000073676,1339,1061,1387,869,1377,1280
ENSMUSG00000100736,0,0,0,0,0,0
ENSMUSG00000089670,0,0,0,0,0,0
ENSMUSG00000025934,0,0,0,0,0,0
ENSMUSG00000099343,0,0,0,0,0,0
ENSMUSG00000096375,0,0,0,0,0,0
ENSMUSG00000036086,452,420,278,417,498,484
ENSMUSG00000099760,28,15,0,11,17,28
ENSMUSG00000104164,92,107,15,62,106,108
ENSMUSG00000058603,38,49,74,36,40,78
ENSMUSG00000102782,3,12,1,6,8,7
ENSMUSG00000103999,1,2,0,0,0,2
ENSMUSG00000033488,42,23,38,31,38,36
ENSMUSG00000087093,0,0,0,0,0,0
ENSMUSG00000093963,0,0,0,0,0,2
ENSMUSG00000067750,0,0,0,0,0,0
ENSMUSG00000086194,0,0,0,0,0,0
ENSMUSG00000094436,0,0,0,0,0,0
ENSMUSG00000041722,0,1,0,0,0,0
ENSMUSG00000025979,657,579,382,680,844,577
ENSMUSG00000085507,0,0,0,0,0,0
ENSMUSG00000061863,4,3,2,1,8,7
ENSMUSG00000094926,0,0,0,0,0,0
ENSMUSG00000085079,0,0,0,1,0,0
ENSMUSG00000085679,0,0,0,0,0,0
ENSMUSG00000053333,352,328,392,275,431,297
ENSMUSG00000100225,0,0,0,0,0,0
ENSMUSG00000100768,4,1,0,0,4,0
ENSMUSG00000104121,0,0,0,0,0,0
ENSMUSG00000102383,6,1,0,0,2,0
ENSMUSG00000104400,1,0,0,0,0,0
ENSMUSG00000102293,0,0,0,1,0,4
ENSMUSG00000102649,0,0,0,0,2,0
ENSMUSG00000084106,78,54,68,43,47,52
ENSMUSG00000102571,0,0,0,6,0,0
ENSMUSG00000099401,0,0,0,0,0,0
ENSMUSG00000102956,0,0,0,0,0,0
ENSMUSG00000103984,11,10,3,2,7,9
ENSMUSG00000025978,103,115,107,71,146,114
ENSMUSG00000046994,453,390,286,435,489,348
ENSMUSG00000101625,0,0,0,0,0,1
ENSMUSG00000026246,0,0,0,0,0,0
ENSMUSG00000079440,0,0,0,0,0,0
ENSMUSG00000100940,0,0,0,0,0,0
ENSMUSG00000028033,364,410,337,335,546,352
ENSMUSG00000036500,0,0,0,0,0,0
ENSMUSG00000099839,0,0,0,0,0,0
ENSMUSG00000104138,1,1,0,0,3,0
ENSMUSG00000082935,0,1,0,0,0,0
ENSMUSG00000103748,3,0,0,7,4,0
ENSMUSG00000025977,0,1,0,0,3,3
ENSMUSG00000100215,0,1,0,0,0,1
ENSMUSG00000101945,0,0,0,0,0,0
ENSMUSG00000101085,0,0,0,0,0,0
ENSMUSG00000038349,1,1,5,0,0,0
ENSMUSG00000102145,2,0,0,0,0,0
ENSMUSG00000100309,0,0,0,0,0,0
ENSMUSG00000056211,2810,2255,1136,1995,2731,2318
ENSMUSG00000102831,0,0,0,0,0,0
ENSMUSG00000101535,1,0,0,0,0,2
ENSMUSG00000099950,0,0,0,0,0,0
ENSMUSG00000104239,0,0,0,0,3,7
ENSMUSG00000102491,0,0,0,0,0,0
ENSMUSG00000102179,2,1,0,1,0,0
ENSMUSG00000103497,3,0,0,0,2,0
ENSMUSG00000100372,0,0,0,0,0,0
ENSMUSG00000065520,1,0,0,0,0,1
ENSMUSG00000100944,1,3,0,0,0,0
ENSMUSG00000101332,0,0,0,0,0,0
ENSMUSG00000045336,0,0,0,0,0,0
ENSMUSG00000026247,0,0,0,0,0,0
ENSMUSG00000026353,1611,1355,1481,1325,1729,1587
ENSMUSG00000036480,0,0,0,0,0,0
ENSMUSG00000026589,162,154,157,120,164,150
ENSMUSG00000103021,0,0,0,0,0,0
ENSMUSG00000103501,0,0,0,0,0,0
ENSMUSG00000026354,30,45,41,20,61,14
ENSMUSG00000102245,0,0,0,0,0,0
ENSMUSG00000103962,0,0,0,0,0,0
ENSMUSG00000102789,0,0,0,0,0,0
ENSMUSG00000004031,0,0,0,0,0,0
ENSMUSG00000026251,0,0,0,0,0,0
ENSMUSG00000026355,13009,10461,12383,9946,15758,13874
ENSMUSG00000038331,24,14,12,9,27,26
ENSMUSG00000104310,0,0,0,0,0,0
ENSMUSG00002075847,0,0,0,0,0,0
ENSMUSG00000099945,0,0,0,0,0,0
ENSMUSG00000101429,0,0,0,0,0,0
ENSMUSG00000101129,0,0,0,0,0,0
ENSMUSG00000038323,244,233,190,168,277,251
ENSMUSG00000026356,2208,1843,2083,1989,3026,2184
ENSMUSG00000088196,0,0,0,0,0,0
ENSMUSG00000100152,0,0,0,0,0,0
ENSMUSG00000100941,1,0,0,0,0,0
ENSMUSG00000088432,0,0,0,0,0,0
ENSMUSG00000026253,0,0,0,0,0,0
ENSMUSG00000100078,6,8,1,2,5,5
ENSMUSG00000045382,8051,4212,7625,7225,6863,5444
ENSMUSG00000099403,0,0,0,0,0,0
ENSMUSG00000097283,0,4,0,0,0,1
ENSMUSG00000064737,0,0,0,0,0,0
ENSMUSG00000048495,140,144,101,190,193,126
ENSMUSG00000025971,208,147,183,177,216,219
ENSMUSG00000077776,0,0,0,0,0,0
ENSMUSG00002076848,0,0,0,0,0,0
ENSMUSG00000101826,0,0,0,0,0,0
ENSMUSG00000102685,0,0,0,0,0,0
ENSMUSG00000101151,0,0,0,0,0,0
ENSMUSG00000042581,0,0,0,0,0,0
ENSMUSG00000103742,0,0,0,0,0,0
ENSMUSG00000103637,0,0,0,0,0,0
ENSMUSG00000104130,0,0,0,0,0,0
ENSMUSG00000089648,0,0,0,0,0,0
ENSMUSG00000094122,9,6,10,9,8,9
ENSMUSG00000102800,0,0,0,0,0,0
ENSMUSG00000103803,0,0,0,0,0,0
ENSMUSG00000103281,0,0,0,0,0,0
ENSMUSG00000100623,0,0,0,0,0,0
ENSMUSG00000086633,0,0,0,0,0,0
ENSMUSG00000026401,1,2,0,0,0,0
ENSMUSG00000087691,29,30,11,46,37,17
ENSMUSG00000086825,85,71,18,59,68,56
ENSMUSG00000090533,0,0,0,0,0,0
ENSMUSG00000103305,0,0,0,0,0,0
ENSMUSG00000026399,710,692,418,923,757,641
ENSMUSG00000104007,0,0,0,0,0,0
ENSMUSG00000102139,0,0,0,0,1,2
ENSMUSG00000102743,0,0,0,0,0,0
ENSMUSG00000103751,0,0,0,0,0,0
ENSMUSG00000039384,1013,642,907,1105,958,878
ENSMUSG00000044854,45,47,57,4,50,29
ENSMUSG00000102682,0,0,0,0,0,0
ENSMUSG00000102794,0,0,0,0,0,0
ENSMUSG00000104419,0,0,0,0,0,0
ENSMUSG00000101574,0,1,0,0,0,0
ENSMUSG00000089057,0,0,0,0,0,0
ENSMUSG00000103308,0,0,0,0,0,0
ENSMUSG00000102606,0,0,0,0,0,0
ENSMUSG00000103314,0,0,0,0,0,0
ENSMUSG00000092578,0,0,0,0,0,0
ENSMUSG00000042554,0,0,0,0,0,0
ENSMUSG00000064395,0,0,0,0,0,0
ENSMUSG00000039377,2,0,9,7,1,0
ENSMUSG00000102158,0,0,0,0,0,0
ENSMUSG00000026254,1973,1838,2260,1538,2159,1878
ENSMUSG00000101468,0,0,0,0,0,0
ENSMUSG00000026405,0,0,0,0,0,0
ENSMUSG00000101227,0,0,0,0,0,0
ENSMUSG00000026621,0,0,0,0,0,0
ENSMUSG00000088318,0,0,0,0,0,0
ENSMUSG00000073730,0,0,0,0,0,0
ENSMUSG00000089553,0,0,0,0,0,0
ENSMUSG00000101904,0,0,0,0,0,0
ENSMUSG00000102766,0,0,0,0,0,0
ENSMUSG00000100257,0,1,0,0,0,0
ENSMUSG00000065405,0,0,0,0,0,0
ENSMUSG00000097970,0,0,0,0,0,0
ENSMUSG00000065567,0,0,0,0,0,0
ENSMUSG00000100775,0,0,0,0,0,0
ENSMUSG00000101226,0,0,0,0,0,0
ENSMUSG00000026255,0,0,0,0,0,0
ENSMUSG00000089821,0,0,0,0,0,0
ENSMUSG00000026158,1787,1555,1472,1202,1883,1215
ENSMUSG00000097920,0,0,0,0,0,0
ENSMUSG00000099503,0,0,0,0,0,0
ENSMUSG00000026156,72,53,21,59,63,65
ENSMUSG00000073481,927,847,1244,578,895,688
ENSMUSG00000088559,0,0,0,0,0,0
ENSMUSG00002076207,0,0,0,0,0,0
ENSMUSG00000039349,0,0,0,0,0,0
ENSMUSG00000026587,0,0,0,0,0,0
ENSMUSG00000103762,0,0,0,0,0,0
ENSMUSG00000103971,0,0,0,0,0,0
ENSMUSG00000070103,0,0,0,0,0,0
ENSMUSG00000102508,0,0,0,0,0,0
ENSMUSG00000102618,0,0,0,0,0,0
ENSMUSG00000026620,0,0,0,0,0,0
ENSMUSG00000102784,0,0,0,0,0,0
ENSMUSG00000103942,0,0,0,0,0,0
ENSMUSG00000103478,0,0,0,0,0,0
ENSMUSG00000104461,0,0,0,0,0,0
ENSMUSG00000026155,510,518,539,533,555,476
ENSMUSG00000026154,86,64,102,82,139,114
ENSMUSG00000102495,0,0,0,2,0,0
ENSMUSG00000073530,0,0,0,0,0,0
ENSMUSG00000047661,0,0,0,0,0,0
ENSMUSG00000104014,0,0,0,0,0,0
ENSMUSG00000061992,0,0,0,0,0,0
ENSMUSG00000104169,0,0,0,0,0,0
ENSMUSG00000038305,1,0,3,3,2,0
ENSMUSG00000091283,0,0,0,0,0,0
